ShiftId,EmployeeId,SiteId,ShiftType,ShiftStartedAt,ShiftEndedAt,ShiftDurationHours,ExpectedProductiveHours,ActualProductiveHours
SHF-008479,EMP-0422,SIT-0002,Attended,2025-07-05 18:00:00,2025-07-05 23:00:00,5.0,4.5,4.699999999999999
SHF-006369,EMP-0365,SIT-0004,Missed,2025-05-24 07:00:00,2025-05-24 14:00:00,7.0,6.510000000000001,4.55
SHF-006222,EMP-0206,SIT-0004,Attended,2025-09-05 10:00:00,2025-09-05 16:00:00,6.0,3.5999999999999996,5.28
SHF-004570,EMP-0430,SIT-0010,Attended,2025-09-12 14:00:00,2025-09-12 17:00:00,3.0,1.92,1.7999999999999998
SHF-002740,EMP-0106,SIT-0005,Missed,2025-10-09 23:00:00,2025-10-10 03:00:00,4.0,2.72,3.4
SHF-002239,EMP-0209,SIT-0002,Attended,2025-05-20 02:00:00,2025-05-20 08:00:00,6.0,5.1,4.92
SHF-013261,EMP-0023,SIT-0004,Attended,2025-03-07 03:00:00,2025-03-07 08:00:00,5.0,4.2,3.5999999999999996
SHF-001617,EMP-0223,SIT-0002,Attended,2025-11-16 02:00:00,2025-11-16 10:00:00,8.0,5.44,6.0
SHF-012372,EMP-0235,SIT-0007,Attended,2025-12-30 20:00:00,2025-12-31 04:00:00,8.0,7.36,5.76
SHF-004542,EMP-0035,SIT-0008,Attended,2025-06-20 06:00:00,2025-06-20 09:00:00,3.0,2.52,2.43
SHF-004095,EMP-0064,SIT-0005,Unplanned,2025-02-07 12:00:00,2025-02-07 16:00:00,4.0,3.44,3.32
SHF-016240,EMP-0273,SIT-0001,Attended,2025-05-02 19:00:00,2025-05-02 23:00:00,4.0,2.68,3.96
SHF-000604,EMP-0359,SIT-0002,Unplanned,2025-06-30 23:00:00,2025-07-01 05:00:00,6.0,4.14,5.58
SHF-002292,EMP-0145,SIT-0008,Attended,2025-06-07 03:00:00,2025-06-07 07:00:00,4.0,3.28,2.76
SHF-007043,EMP-0121,SIT-0002,Attended,2025-01-09 17:00:00,2025-01-09 21:00:00,4.0,2.92,3.08
SHF-003943,EMP-0062,SIT-0002,Unplanned,2025-09-07 07:00:00,2025-09-07 10:00:00,3.0,2.13,1.7999999999999998
SHF-004760,EMP-0350,SIT-0003,Missed,2025-10-09 12:00:00,2025-10-09 16:00:00,4.0,2.4,3.36
SHF-008523,EMP-0231,SIT-0004,Attended,2025-11-23 18:00:00,2025-11-24 02:00:00,8.0,6.08,5.6
SHF-000766,EMP-0428,SIT-0005,Attended,2025-12-15 03:00:00,2025-12-15 06:00:00,3.0,2.34,1.8900000000000001
SHF-012451,EMP-0165,SIT-0003,Missed,2025-08-14 07:00:00,2025-08-14 15:00:00,8.0,5.92,5.2
SHF-004473,EMP-0215,SIT-0005,Attended,2025-11-13 05:00:00,2025-11-13 09:00:00,4.0,2.52,3.44
SHF-012670,EMP-0236,SIT-0002,Attended,2025-02-01 12:00:00,2025-02-01 19:00:00,7.0,6.37,5.95
SHF-015372,EMP-0461,SIT-0001,Attended,2025-10-21 16:00:00,2025-10-21 20:00:00,4.0,2.84,3.36
SHF-019722,EMP-0294,SIT-0001,Attended,2025-03-29 08:00:00,2025-03-29 13:00:00,5.0,4.55,4.95
SHF-016412,EMP-0247,SIT-0009,Attended,2025-12-25 08:00:00,2025-12-25 16:00:00,8.0,5.44,6.88
SHF-012132,EMP-0396,SIT-0008,Attended,2025-03-19 05:00:00,2025-03-19 12:00:00,7.0,6.6499999999999995,4.55
SHF-004878,EMP-0146,SIT-0007,Attended,2025-09-13 22:00:00,2025-09-14 05:00:00,7.0,6.16,5.53
SHF-015686,EMP-0202,SIT-0003,Unplanned,2025-07-11 13:00:00,2025-07-11 18:00:00,5.0,3.95,3.5
SHF-013734,EMP-0301,SIT-0006,Unplanned,2025-05-06 02:00:00,2025-05-06 08:00:00,6.0,5.04,3.7800000000000002
SHF-009087,EMP-0052,SIT-0009,Attended,2025-12-13 07:00:00,2025-12-13 15:00:00,8.0,6.24,6.64
SHF-016567,EMP-0432,SIT-0004,Unplanned,2025-01-23 22:00:00,2025-01-24 06:00:00,8.0,6.48,5.36
SHF-005609,EMP-0442,SIT-0009,Attended,2025-08-15 21:00:00,2025-08-16 03:00:00,6.0,3.96,4.4399999999999995
SHF-005089,EMP-0484,SIT-0006,Unplanned,2025-08-17 00:00:00,2025-08-17 03:00:00,3.0,2.16,2.16
SHF-013794,EMP-0211,SIT-0003,Attended,2025-07-18 06:00:00,2025-07-18 10:00:00,4.0,2.4,3.52
SHF-003870,EMP-0404,SIT-0008,Attended,2025-01-29 19:00:00,2025-01-30 03:00:00,8.0,6.0,6.8
SHF-002130,EMP-0017,SIT-0004,Attended,2025-09-17 21:00:00,2025-09-18 01:00:00,4.0,3.04,2.68
SHF-006563,EMP-0087,SIT-0007,Attended,2025-12-25 13:00:00,2025-12-25 20:00:00,7.0,4.34,5.25
SHF-009576,EMP-0446,SIT-0008,Attended,2025-10-15 21:00:00,2025-10-16 04:00:00,7.0,6.510000000000001,4.27
SHF-019277,EMP-0120,SIT-0006,Attended,2025-11-18 15:00:00,2025-11-18 23:00:00,8.0,5.12,7.76
SHF-001155,EMP-0291,SIT-0009,Attended,2025-04-12 18:00:00,2025-04-12 21:00:00,3.0,2.79,2.04
SHF-008398,EMP-0158,SIT-0006,Unplanned,2025-12-21 19:00:00,2025-12-22 02:00:00,7.0,6.16,4.48
SHF-012538,EMP-0213,SIT-0007,Attended,2025-07-19 15:00:00,2025-07-19 19:00:00,4.0,3.48,3.4
SHF-012050,EMP-0098,SIT-0010,Attended,2025-11-30 10:00:00,2025-11-30 15:00:00,5.0,3.8,4.55
SHF-011762,EMP-0109,SIT-0005,Unplanned,2025-09-26 07:00:00,2025-09-26 15:00:00,8.0,5.52,6.64
SHF-013151,EMP-0046,SIT-0007,Attended,2025-12-17 18:00:00,2025-12-18 01:00:00,7.0,5.46,5.67
SHF-004788,EMP-0111,SIT-0001,Attended,2025-10-24 18:00:00,2025-10-25 02:00:00,8.0,6.0,6.96
SHF-003882,EMP-0407,SIT-0003,Attended,2025-07-08 18:00:00,2025-07-09 00:00:00,6.0,5.28,5.04
SHF-012535,EMP-0263,SIT-0003,Attended,2025-05-04 00:00:00,2025-05-04 08:00:00,8.0,6.0,6.4
SHF-013396,EMP-0386,SIT-0001,Missed,2025-12-09 16:00:00,2025-12-10 00:00:00,8.0,7.04,6.16
SHF-017966,EMP-0061,SIT-0008,Attended,2025-10-11 23:00:00,2025-10-12 05:00:00,6.0,3.66,4.68
SHF-002502,EMP-0238,SIT-0002,Missed,2025-04-01 16:00:00,2025-04-01 22:00:00,6.0,4.38,5.82
SHF-014121,EMP-0231,SIT-0010,Unplanned,2025-10-12 10:00:00,2025-10-12 13:00:00,3.0,2.2199999999999998,2.2800000000000002
SHF-007486,EMP-0400,SIT-0007,Attended,2025-10-22 18:00:00,2025-10-22 22:00:00,4.0,2.76,3.12
SHF-006143,EMP-0344,SIT-0004,Missed,2025-09-20 09:00:00,2025-09-20 14:00:00,5.0,4.45,4.6000000000000005
SHF-014514,EMP-0148,SIT-0003,Attended,2025-10-09 01:00:00,2025-10-09 07:00:00,6.0,3.7800000000000002,5.22
SHF-000572,EMP-0185,SIT-0004,Attended,2025-11-27 00:00:00,2025-11-27 03:00:00,3.0,2.2199999999999998,1.9500000000000002
SHF-011556,EMP-0187,SIT-0007,Attended,2025-02-16 12:00:00,2025-02-16 18:00:00,6.0,4.92,5.16
SHF-002802,EMP-0280,SIT-0008,Attended,2025-11-12 21:00:00,2025-11-13 05:00:00,8.0,7.6,6.0
SHF-007713,EMP-0086,SIT-0005,Unplanned,2025-05-30 17:00:00,2025-05-30 23:00:00,6.0,5.04,3.9000000000000004
SHF-000068,EMP-0130,SIT-0006,Attended,2025-01-26 15:00:00,2025-01-26 22:00:00,7.0,5.04,6.02
SHF-007366,EMP-0368,SIT-0008,Missed,2025-12-04 14:00:00,2025-12-04 17:00:00,3.0,2.7600000000000002,2.16
SHF-010925,EMP-0120,SIT-0001,Attended,2025-11-16 02:00:00,2025-11-16 10:00:00,8.0,5.44,4.88
SHF-008790,EMP-0162,SIT-0007,Missed,2025-05-19 13:00:00,2025-05-19 19:00:00,6.0,3.7199999999999998,4.9799999999999995
SHF-010224,EMP-0069,SIT-0003,Unplanned,2025-10-19 21:00:00,2025-10-20 02:00:00,5.0,4.1499999999999995,3.0
SHF-004988,EMP-0118,SIT-0001,Attended,2025-02-05 10:00:00,2025-02-05 16:00:00,6.0,5.1,4.5
SHF-001604,EMP-0287,SIT-0010,Attended,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,6.16,5.76
SHF-015834,EMP-0187,SIT-0009,Missed,2025-12-28 22:00:00,2025-12-29 02:00:00,4.0,3.4,3.08
SHF-015913,EMP-0083,SIT-0010,Missed,2025-01-27 01:00:00,2025-01-27 08:00:00,7.0,5.81,4.34
SHF-000881,EMP-0319,SIT-0007,Unplanned,2025-10-01 11:00:00,2025-10-01 19:00:00,8.0,7.6,5.52
SHF-015748,EMP-0003,SIT-0003,Attended,2025-05-29 09:00:00,2025-05-29 15:00:00,6.0,4.9799999999999995,5.22
SHF-010633,EMP-0336,SIT-0007,Attended,2025-01-27 15:00:00,2025-01-27 18:00:00,3.0,2.8499999999999996,2.34
SHF-007378,EMP-0363,SIT-0010,Attended,2025-04-06 10:00:00,2025-04-06 14:00:00,4.0,3.32,3.4
SHF-011510,EMP-0474,SIT-0002,Attended,2025-04-12 03:00:00,2025-04-12 07:00:00,4.0,3.48,2.84
SHF-008090,EMP-0311,SIT-0007,Attended,2025-07-07 21:00:00,2025-07-08 04:00:00,7.0,6.6499999999999995,5.95
SHF-011969,EMP-0097,SIT-0008,Attended,2025-12-03 10:00:00,2025-12-03 15:00:00,5.0,3.2,4.050000000000001
SHF-018337,EMP-0120,SIT-0001,Attended,2025-03-28 22:00:00,2025-03-29 03:00:00,5.0,4.75,3.4000000000000004
SHF-019058,EMP-0150,SIT-0006,Attended,2025-06-16 23:00:00,2025-06-17 03:00:00,4.0,2.84,3.8
SHF-013303,EMP-0200,SIT-0003,Attended,2025-05-10 02:00:00,2025-05-10 08:00:00,6.0,4.5600000000000005,5.28
SHF-015713,EMP-0142,SIT-0005,Attended,2025-03-03 01:00:00,2025-03-03 07:00:00,6.0,5.16,3.96
SHF-011566,EMP-0350,SIT-0002,Unplanned,2025-11-30 03:00:00,2025-11-30 11:00:00,8.0,6.56,5.52
SHF-017013,EMP-0032,SIT-0003,Attended,2025-08-20 01:00:00,2025-08-20 04:00:00,3.0,2.0999999999999996,2.07
SHF-016226,EMP-0111,SIT-0006,Attended,2025-06-27 10:00:00,2025-06-27 16:00:00,6.0,4.38,5.1
SHF-011554,EMP-0205,SIT-0006,Unplanned,2025-10-27 23:00:00,2025-10-28 02:00:00,3.0,1.9500000000000002,2.52
SHF-001335,EMP-0123,SIT-0010,Attended,2025-06-28 08:00:00,2025-06-28 13:00:00,5.0,4.5,3.65
SHF-019527,EMP-0413,SIT-0005,Attended,2025-11-12 09:00:00,2025-11-12 17:00:00,8.0,5.28,5.12
SHF-009623,EMP-0163,SIT-0002,Attended,2025-03-18 08:00:00,2025-03-18 16:00:00,8.0,7.36,7.76
SHF-010519,EMP-0478,SIT-0002,Attended,2025-10-30 12:00:00,2025-10-30 19:00:00,7.0,6.23,5.390000000000001
SHF-002401,EMP-0211,SIT-0001,Attended,2025-01-03 19:00:00,2025-01-04 03:00:00,8.0,7.36,6.08
SHF-004951,EMP-0113,SIT-0008,Missed,2025-10-14 09:00:00,2025-10-14 17:00:00,8.0,7.2,7.52
SHF-004535,EMP-0478,SIT-0010,Missed,2025-10-09 19:00:00,2025-10-10 02:00:00,7.0,5.46,5.18
SHF-018528,EMP-0311,SIT-0006,Attended,2025-10-31 11:00:00,2025-10-31 15:00:00,4.0,3.64,2.92
SHF-016460,EMP-0178,SIT-0001,Attended,2025-05-30 19:00:00,2025-05-30 23:00:00,4.0,3.44,3.48
SHF-017737,EMP-0092,SIT-0010,Attended,2025-04-23 05:00:00,2025-04-23 09:00:00,4.0,2.8,3.24
SHF-011031,EMP-0099,SIT-0001,Attended,2025-12-23 22:00:00,2025-12-24 01:00:00,3.0,1.98,2.04
SHF-018383,EMP-0280,SIT-0001,Attended,2025-12-09 22:00:00,2025-12-10 06:00:00,8.0,5.92,5.28
SHF-000779,EMP-0393,SIT-0001,Attended,2025-11-29 15:00:00,2025-11-29 23:00:00,8.0,5.52,6.72
SHF-007039,EMP-0380,SIT-0008,Attended,2025-08-10 17:00:00,2025-08-10 23:00:00,6.0,4.32,5.9399999999999995
SHF-018827,EMP-0162,SIT-0009,Attended,2025-04-15 22:00:00,2025-04-16 02:00:00,4.0,2.92,2.72
SHF-006287,EMP-0269,SIT-0010,Attended,2025-08-28 19:00:00,2025-08-29 01:00:00,6.0,4.68,3.96
SHF-000214,EMP-0080,SIT-0001,Attended,2025-08-22 11:00:00,2025-08-22 19:00:00,8.0,7.04,5.36
SHF-002366,EMP-0029,SIT-0010,Attended,2025-08-16 18:00:00,2025-08-17 01:00:00,7.0,5.109999999999999,5.04
SHF-010971,EMP-0443,SIT-0002,Missed,2025-12-17 08:00:00,2025-12-17 11:00:00,3.0,1.8900000000000001,2.07
SHF-009420,EMP-0299,SIT-0004,Attended,2025-07-19 04:00:00,2025-07-19 12:00:00,8.0,4.88,5.04
SHF-011527,EMP-0429,SIT-0003,Attended,2025-08-29 03:00:00,2025-08-29 10:00:00,7.0,5.18,6.16
SHF-017139,EMP-0152,SIT-0007,Unplanned,2025-02-15 02:00:00,2025-02-15 06:00:00,4.0,2.52,3.52
SHF-011058,EMP-0064,SIT-0007,Attended,2025-02-16 13:00:00,2025-02-16 19:00:00,6.0,4.32,5.76
SHF-006459,EMP-0289,SIT-0009,Attended,2025-09-02 16:00:00,2025-09-03 00:00:00,8.0,6.56,4.8
SHF-013310,EMP-0184,SIT-0004,Missed,2025-04-11 08:00:00,2025-04-11 12:00:00,4.0,3.68,3.8
SHF-016692,EMP-0498,SIT-0010,Attended,2025-04-12 21:00:00,2025-04-13 03:00:00,6.0,3.7199999999999998,5.1
SHF-016687,EMP-0350,SIT-0004,Attended,2025-08-18 20:00:00,2025-08-19 01:00:00,5.0,4.1499999999999995,3.4499999999999997
SHF-000645,EMP-0347,SIT-0006,Unplanned,2025-06-18 11:00:00,2025-06-18 18:00:00,7.0,5.25,4.83
SHF-004102,EMP-0055,SIT-0003,Attended,2025-03-26 05:00:00,2025-03-26 10:00:00,5.0,3.05,3.2
SHF-002389,EMP-0347,SIT-0003,Attended,2025-03-08 16:00:00,2025-03-08 19:00:00,3.0,2.58,1.98
SHF-012644,EMP-0261,SIT-0002,Attended,2025-03-16 04:00:00,2025-03-16 11:00:00,7.0,4.8999999999999995,6.510000000000001
SHF-010976,EMP-0307,SIT-0010,Attended,2025-04-08 14:00:00,2025-04-08 21:00:00,7.0,6.510000000000001,6.3
SHF-004010,EMP-0191,SIT-0007,Attended,2025-03-09 15:00:00,2025-03-09 18:00:00,3.0,2.04,2.46
SHF-013341,EMP-0298,SIT-0001,Unplanned,2025-04-28 14:00:00,2025-04-28 19:00:00,5.0,4.5,4.85
SHF-012321,EMP-0076,SIT-0005,Attended,2025-05-19 17:00:00,2025-05-20 00:00:00,7.0,6.44,5.53
SHF-007483,EMP-0177,SIT-0003,Unplanned,2025-03-22 05:00:00,2025-03-22 13:00:00,8.0,6.96,6.4
SHF-007010,EMP-0026,SIT-0010,Missed,2025-03-23 11:00:00,2025-03-23 16:00:00,5.0,4.65,3.5
SHF-008438,EMP-0070,SIT-0010,Missed,2025-10-06 07:00:00,2025-10-06 13:00:00,6.0,4.32,4.32
SHF-000386,EMP-0327,SIT-0009,Missed,2025-10-12 21:00:00,2025-10-13 05:00:00,8.0,4.88,7.04
SHF-010781,EMP-0332,SIT-0002,Attended,2025-09-05 07:00:00,2025-09-05 13:00:00,6.0,3.7800000000000002,5.82
SHF-010279,EMP-0426,SIT-0008,Attended,2025-07-05 07:00:00,2025-07-05 11:00:00,4.0,2.48,3.84
SHF-001271,EMP-0147,SIT-0008,Missed,2025-11-22 19:00:00,2025-11-23 00:00:00,5.0,3.2,4.75
SHF-016332,EMP-0367,SIT-0006,Missed,2025-11-19 09:00:00,2025-11-19 16:00:00,7.0,5.739999999999999,5.32
SHF-015772,EMP-0170,SIT-0003,Missed,2025-09-26 19:00:00,2025-09-27 01:00:00,6.0,4.74,4.800000000000001
SHF-006655,EMP-0169,SIT-0009,Attended,2025-09-08 21:00:00,2025-09-09 02:00:00,5.0,3.4499999999999997,3.1
SHF-016162,EMP-0299,SIT-0001,Attended,2025-02-24 12:00:00,2025-02-24 18:00:00,6.0,4.74,4.26
SHF-001133,EMP-0172,SIT-0009,Missed,2025-10-09 18:00:00,2025-10-10 01:00:00,7.0,5.95,5.6000000000000005
SHF-012062,EMP-0377,SIT-0009,Unplanned,2025-05-23 20:00:00,2025-05-24 01:00:00,5.0,4.1499999999999995,3.15
SHF-006086,EMP-0443,SIT-0008,Attended,2025-05-23 17:00:00,2025-05-24 00:00:00,7.0,5.53,5.390000000000001
SHF-007292,EMP-0139,SIT-0007,Attended,2025-11-30 22:00:00,2025-12-01 01:00:00,3.0,2.34,2.58
SHF-002029,EMP-0477,SIT-0006,Attended,2025-05-22 07:00:00,2025-05-22 10:00:00,3.0,2.0999999999999996,2.04
SHF-015081,EMP-0495,SIT-0004,Attended,2025-07-31 10:00:00,2025-07-31 16:00:00,6.0,5.04,5.64
SHF-018036,EMP-0262,SIT-0010,Attended,2025-11-23 09:00:00,2025-11-23 16:00:00,7.0,6.37,5.18
SHF-014606,EMP-0161,SIT-0007,Attended,2025-01-15 01:00:00,2025-01-15 08:00:00,7.0,4.69,4.55
SHF-011529,EMP-0321,SIT-0004,Attended,2025-05-06 21:00:00,2025-05-07 01:00:00,4.0,3.04,3.08
SHF-005537,EMP-0351,SIT-0006,Attended,2025-07-29 04:00:00,2025-07-29 08:00:00,4.0,2.48,2.96
SHF-016242,EMP-0129,SIT-0008,Attended,2025-11-02 07:00:00,2025-11-02 12:00:00,5.0,3.55,4.8
SHF-006620,EMP-0351,SIT-0005,Attended,2025-12-16 13:00:00,2025-12-16 17:00:00,4.0,3.6,3.88
SHF-016488,EMP-0097,SIT-0008,Attended,2025-09-08 02:00:00,2025-09-08 09:00:00,7.0,4.8999999999999995,6.79
SHF-001885,EMP-0012,SIT-0005,Attended,2025-09-17 15:00:00,2025-09-17 19:00:00,4.0,3.08,3.28
SHF-007718,EMP-0358,SIT-0003,Missed,2025-01-10 09:00:00,2025-01-10 12:00:00,3.0,2.8499999999999996,2.34
SHF-011424,EMP-0234,SIT-0005,Attended,2025-01-15 11:00:00,2025-01-15 14:00:00,3.0,2.7,2.91
SHF-019498,EMP-0039,SIT-0006,Attended,2025-12-27 19:00:00,2025-12-28 01:00:00,6.0,5.699999999999999,3.66
SHF-017952,EMP-0060,SIT-0010,Attended,2025-09-11 08:00:00,2025-09-11 13:00:00,5.0,3.55,3.75
SHF-000018,EMP-0437,SIT-0001,Attended,2025-04-02 02:00:00,2025-04-02 10:00:00,8.0,5.92,6.56
SHF-008385,EMP-0326,SIT-0005,Attended,2025-04-04 15:00:00,2025-04-04 18:00:00,3.0,2.58,2.79
SHF-004544,EMP-0016,SIT-0010,Attended,2025-09-13 10:00:00,2025-09-13 18:00:00,8.0,7.28,6.24
SHF-002784,EMP-0081,SIT-0001,Attended,2025-07-30 20:00:00,2025-07-31 01:00:00,5.0,4.4,3.8
SHF-008754,EMP-0138,SIT-0008,Missed,2025-10-02 09:00:00,2025-10-02 14:00:00,5.0,4.3,3.05
SHF-009787,EMP-0213,SIT-0003,Attended,2025-10-06 22:00:00,2025-10-07 03:00:00,5.0,3.9000000000000004,4.8
SHF-006186,EMP-0043,SIT-0009,Missed,2025-07-16 12:00:00,2025-07-16 18:00:00,6.0,4.68,4.32
SHF-018321,EMP-0116,SIT-0006,Attended,2025-11-29 21:00:00,2025-11-30 00:00:00,3.0,1.92,1.83
SHF-008381,EMP-0156,SIT-0002,Attended,2025-08-30 00:00:00,2025-08-30 05:00:00,5.0,3.05,4.3
SHF-001014,EMP-0058,SIT-0005,Attended,2025-06-18 22:00:00,2025-06-19 06:00:00,8.0,7.6,7.92
SHF-019307,EMP-0001,SIT-0010,Unplanned,2025-03-05 07:00:00,2025-03-05 11:00:00,4.0,3.72,3.84
SHF-004995,EMP-0148,SIT-0005,Attended,2025-04-12 21:00:00,2025-04-13 00:00:00,3.0,2.4000000000000004,2.79
SHF-006632,EMP-0485,SIT-0009,Attended,2025-07-29 08:00:00,2025-07-29 13:00:00,5.0,3.65,3.2
SHF-001639,EMP-0110,SIT-0002,Attended,2025-10-07 13:00:00,2025-10-07 16:00:00,3.0,2.2800000000000002,2.46
SHF-013436,EMP-0176,SIT-0005,Attended,2025-08-13 08:00:00,2025-08-13 11:00:00,3.0,1.8900000000000001,2.13
SHF-014804,EMP-0171,SIT-0003,Attended,2025-12-31 00:00:00,2025-12-31 05:00:00,5.0,3.7,3.4000000000000004
SHF-008574,EMP-0255,SIT-0005,Attended,2025-04-17 18:00:00,2025-04-17 23:00:00,5.0,4.55,3.9000000000000004
SHF-006982,EMP-0027,SIT-0001,Attended,2025-11-27 08:00:00,2025-11-27 15:00:00,7.0,6.3,6.37
SHF-002255,EMP-0136,SIT-0010,Attended,2025-11-22 22:00:00,2025-11-23 02:00:00,4.0,2.92,2.72
SHF-011143,EMP-0038,SIT-0001,Attended,2025-01-06 03:00:00,2025-01-06 09:00:00,6.0,5.1,5.04
SHF-015422,EMP-0042,SIT-0005,Attended,2025-05-05 10:00:00,2025-05-05 13:00:00,3.0,2.0100000000000002,1.83
SHF-019184,EMP-0348,SIT-0005,Attended,2025-09-10 12:00:00,2025-09-10 19:00:00,7.0,5.32,5.25
SHF-013058,EMP-0087,SIT-0004,Unplanned,2025-01-07 23:00:00,2025-01-08 05:00:00,6.0,4.9799999999999995,5.34
SHF-008688,EMP-0063,SIT-0003,Attended,2025-11-15 21:00:00,2025-11-16 02:00:00,5.0,3.2,3.9000000000000004
SHF-002873,EMP-0477,SIT-0009,Attended,2025-05-14 03:00:00,2025-05-14 07:00:00,4.0,3.4,3.72
SHF-005670,EMP-0488,SIT-0007,Attended,2025-09-11 17:00:00,2025-09-11 23:00:00,6.0,4.199999999999999,5.64
SHF-014328,EMP-0067,SIT-0001,Attended,2025-12-27 06:00:00,2025-12-27 11:00:00,5.0,4.3,3.3000000000000003
SHF-013711,EMP-0028,SIT-0003,Attended,2025-04-24 15:00:00,2025-04-24 22:00:00,7.0,6.37,5.109999999999999
SHF-016990,EMP-0222,SIT-0003,Attended,2025-05-22 21:00:00,2025-05-23 05:00:00,8.0,7.44,6.24
SHF-019245,EMP-0200,SIT-0009,Attended,2025-01-01 22:00:00,2025-01-02 03:00:00,5.0,4.5,4.0
SHF-006296,EMP-0487,SIT-0006,Attended,2025-11-12 18:00:00,2025-11-12 21:00:00,3.0,2.0999999999999996,1.98
SHF-010129,EMP-0110,SIT-0002,Attended,2025-11-18 06:00:00,2025-11-18 10:00:00,4.0,3.68,3.36
SHF-013585,EMP-0468,SIT-0002,Missed,2025-06-24 07:00:00,2025-06-24 14:00:00,7.0,6.23,4.8999999999999995
SHF-016858,EMP-0266,SIT-0010,Unplanned,2025-12-16 08:00:00,2025-12-16 16:00:00,8.0,6.24,6.96
SHF-015626,EMP-0180,SIT-0002,Attended,2025-11-03 07:00:00,2025-11-03 10:00:00,3.0,2.43,2.2199999999999998
SHF-007843,EMP-0029,SIT-0009,Missed,2025-06-26 20:00:00,2025-06-27 01:00:00,5.0,3.35,4.75
SHF-014509,EMP-0010,SIT-0008,Attended,2025-05-30 13:00:00,2025-05-30 21:00:00,8.0,7.52,5.6
SHF-010470,EMP-0131,SIT-0005,Attended,2025-10-06 14:00:00,2025-10-06 21:00:00,7.0,4.2,5.390000000000001
SHF-014640,EMP-0123,SIT-0003,Missed,2025-03-15 06:00:00,2025-03-15 14:00:00,8.0,7.12,6.8
SHF-000389,EMP-0295,SIT-0001,Attended,2025-10-09 13:00:00,2025-10-09 16:00:00,3.0,2.0100000000000002,2.25
SHF-003083,EMP-0298,SIT-0003,Unplanned,2025-08-12 21:00:00,2025-08-13 04:00:00,7.0,5.109999999999999,4.27
SHF-015016,EMP-0490,SIT-0008,Attended,2025-05-12 15:00:00,2025-05-12 21:00:00,6.0,3.66,3.66
SHF-018139,EMP-0287,SIT-0007,Unplanned,2025-07-04 14:00:00,2025-07-04 22:00:00,8.0,6.64,7.84
SHF-008135,EMP-0235,SIT-0006,Attended,2025-07-19 20:00:00,2025-07-19 23:00:00,3.0,1.7999999999999998,1.8900000000000001
SHF-015297,EMP-0083,SIT-0008,Attended,2025-07-05 13:00:00,2025-07-05 16:00:00,3.0,2.67,2.4000000000000004
SHF-011857,EMP-0458,SIT-0010,Attended,2025-12-19 17:00:00,2025-12-19 21:00:00,4.0,2.48,2.96
SHF-001019,EMP-0434,SIT-0002,Attended,2025-07-14 15:00:00,2025-07-14 23:00:00,8.0,7.52,5.04
SHF-003674,EMP-0448,SIT-0010,Attended,2025-10-27 10:00:00,2025-10-27 14:00:00,4.0,2.96,2.76
SHF-004449,EMP-0468,SIT-0003,Attended,2025-12-21 04:00:00,2025-12-21 07:00:00,3.0,2.52,2.34
SHF-011983,EMP-0173,SIT-0009,Attended,2025-12-27 04:00:00,2025-12-27 12:00:00,8.0,6.16,6.48
SHF-005059,EMP-0432,SIT-0007,Missed,2025-05-15 21:00:00,2025-05-16 00:00:00,3.0,2.7,2.73
SHF-016879,EMP-0100,SIT-0003,Attended,2025-02-13 09:00:00,2025-02-13 17:00:00,8.0,7.44,7.04
SHF-016962,EMP-0086,SIT-0008,Attended,2025-07-06 10:00:00,2025-07-06 13:00:00,3.0,1.7999999999999998,2.79
SHF-018867,EMP-0166,SIT-0004,Attended,2025-07-11 09:00:00,2025-07-11 13:00:00,4.0,3.8,3.84
SHF-013841,EMP-0186,SIT-0007,Attended,2025-08-08 00:00:00,2025-08-08 07:00:00,7.0,6.16,5.739999999999999
SHF-007042,EMP-0347,SIT-0009,Attended,2025-05-22 09:00:00,2025-05-22 14:00:00,5.0,3.2,3.5
SHF-017509,EMP-0464,SIT-0008,Unplanned,2025-12-02 16:00:00,2025-12-02 21:00:00,5.0,4.65,5.0
SHF-019049,EMP-0266,SIT-0006,Attended,2025-05-10 15:00:00,2025-05-10 19:00:00,4.0,3.68,2.4
SHF-006522,EMP-0174,SIT-0009,Missed,2025-01-20 09:00:00,2025-01-20 17:00:00,8.0,5.36,6.48
SHF-006301,EMP-0227,SIT-0006,Missed,2025-08-26 14:00:00,2025-08-26 22:00:00,8.0,6.72,6.88
SHF-013691,EMP-0143,SIT-0002,Missed,2025-12-03 22:00:00,2025-12-04 02:00:00,4.0,2.6,2.56
SHF-010334,EMP-0098,SIT-0010,Attended,2025-07-01 11:00:00,2025-07-01 19:00:00,8.0,6.96,7.28
SHF-007136,EMP-0451,SIT-0006,Attended,2025-08-08 06:00:00,2025-08-08 14:00:00,8.0,5.44,8.0
SHF-010868,EMP-0023,SIT-0003,Attended,2025-04-24 05:00:00,2025-04-24 10:00:00,5.0,4.45,3.85
SHF-012731,EMP-0099,SIT-0007,Attended,2025-05-14 02:00:00,2025-05-14 06:00:00,4.0,3.64,3.92
SHF-011397,EMP-0465,SIT-0007,Missed,2025-02-11 18:00:00,2025-02-12 00:00:00,6.0,4.9799999999999995,3.9000000000000004
SHF-011342,EMP-0107,SIT-0008,Missed,2025-03-09 09:00:00,2025-03-09 14:00:00,5.0,3.4499999999999997,3.05
