InvoiceId,InvoiceDate,DueDate,PaymentTerms,PaymentDate,PaymentStatus,ClientId,OreType,OreGrade,QuantityTonnes,UnitPrice,InvoiceAmount,CurrencyCode
INV-007308,2025-02-07,2025-03-24,45D,,Unpaid,CLI-0002,Coal,Low,655,100,65500,AUD
INV-009769,2025-05-13,2025-06-27,45D,2025-06-08,Paid,CLI-0015,Silver,Medium,91,66,6006,AUD
INV-009818,2025-10-23,2025-11-22,30D,,Overdue,CLI-0001,Coal,High,671,67,44957,EUR
INV-000863,2025-09-30,2025-10-30,30D,,Overdue,CLI-0003,Silver,Medium,904,75,67800,CAD
INV-011876,2025-05-22,2025-07-06,45D,2025-05-31,Paid,CLI-0003,Silver,Low,861,95,81795,CAD
INV-011011,2025-10-06,2025-11-05,30D,,Overdue,CLI-0014,Gold,High,307,75,23025,GBP
INV-014762,2025-06-13,2025-07-28,45D,,Unpaid,CLI-0003,Iron,High,619,61,37759,GBP
INV-009954,2025-08-20,2025-10-04,45D,,Unpaid,CLI-0002,Coal,Medium,732,65,47580,GBP
INV-007735,2025-03-14,2025-04-13,30D,,Overdue,CLI-0004,Coal,Medium,713,85,60605,AUD
INV-007189,2025-09-23,2025-11-07,45D,2025-10-20,Paid,CLI-0002,Manganese,High,453,100,45300,EUR
INV-003677,2025-09-04,2025-10-04,30D,,Unpaid,CLI-0001,Coal,High,214,52,11128,AUD
INV-005413,2025-09-12,2025-10-27,45D,2025-09-14,Paid,CLI-0001,Copper,Low,187,78,14586,USD
INV-003008,2025-01-25,2025-03-11,45D,,Unpaid,CLI-0002,Coal,High,727,83,60341,CAD
INV-004004,2025-02-08,2025-03-25,45D,,Unpaid,CLI-0001,Coal,Low,102,71,7242,CAD
INV-008749,2025-04-13,2025-05-28,45D,,Unpaid,CLI-0002,Gold,Low,318,88,27984,USD
INV-014786,2025-09-15,2025-10-15,30D,,Overdue,CLI-0003,Iron,High,852,73,62196,EUR
INV-016969,2025-06-04,2025-07-04,30D,,Unpaid,CLI-0002,Gold,Medium,51,79,4029,AUD
INV-004196,2025-05-22,2025-06-21,30D,,Overdue,CLI-0001,Diamond,Medium,640,84,53760,USD
INV-011433,2025-04-02,2025-05-02,30D,,Overdue,CLI-0005,Coal,High,289,96,27744,GBP
INV-008515,2025-05-29,2025-06-28,30D,,Overdue,CLI-0001,Iron,High,277,98,27146,USD
INV-005235,2025-08-17,2025-10-01,45D,,Unpaid,CLI-0002,Gold,High,930,85,79050,USD
INV-005014,2025-06-01,2025-07-16,45D,2025-06-03,Paid,CLI-0001,Coal,High,66,75,4950,EUR
INV-003186,2025-10-23,2025-12-07,45D,,Unpaid,CLI-0001,Gold,Low,522,91,47502,USD
INV-002337,2025-07-26,2025-08-25,30D,,Unpaid,CLI-0004,Gold,Medium,642,88,56496,USD
INV-017302,2025-06-25,2025-08-09,45D,2025-08-08,Paid,CLI-0001,Coal,Low,924,89,82236,AUD
INV-006944,2025-10-26,2025-11-25,30D,,Overdue,CLI-0003,Coal,Medium,223,77,17171,GBP
INV-017022,2025-05-15,2025-06-14,30D,2025-06-09,Paid,CLI-0003,Coal,Medium,404,82,33128,CAD
INV-016898,2025-04-29,2025-06-13,45D,,Unpaid,CLI-0002,Coal,Low,952,60,57120,GBP
INV-004438,2025-09-17,2025-10-17,30D,,Overdue,CLI-0004,Coal,Low,511,96,49056,CAD
INV-008916,2025-09-14,2025-10-29,45D,,Overdue,CLI-0002,Diamond,Low,389,91,35399,AUD
INV-013383,2025-09-10,2025-10-25,45D,,Unpaid,CLI-0002,Coal,High,77,60,4620,CAD
INV-003945,2025-06-29,2025-07-29,30D,2025-07-07,Paid,CLI-0001,Coal,Medium,553,66,36498,AUD
INV-015123,2025-05-17,2025-06-16,30D,,Unpaid,CLI-0001,Coal,Low,209,94,19646,AUD
INV-011276,2025-05-31,2025-07-15,45D,,Unpaid,CLI-0003,Iron,Low,219,52,11388,EUR
INV-006053,2025-03-02,2025-04-16,45D,,Unpaid,CLI-0010,Coal,Low,540,90,48600,USD
INV-003268,2025-06-19,2025-08-03,45D,,Unpaid,CLI-0004,Coal,High,903,61,55083,EUR
INV-012741,2025-03-12,2025-04-11,30D,,Unpaid,CLI-0004,Coal,Low,666,64,42624,EUR
INV-015173,2025-04-30,2025-06-14,45D,,Unpaid,CLI-0020,Gold,Medium,680,60,40800,USD
INV-017619,2025-03-08,2025-04-22,45D,2025-04-14,Paid,CLI-0004,Coal,Low,277,97,26869,AUD
INV-002352,2025-07-02,2025-08-16,45D,,Unpaid,CLI-0002,Coal,High,76,71,5396,USD
INV-000665,2025-07-03,2025-08-02,30D,,Unpaid,CLI-0005,Iron,Low,863,60,51780,EUR
INV-019435,2025-09-10,2025-10-25,45D,2025-10-29,Paid,CLI-0004,Coal,High,88,57,5016,GBP
INV-011065,2025-09-27,2025-10-27,30D,,Unpaid,CLI-0003,Iron,Low,563,52,29276,USD
INV-018103,2025-04-27,2025-06-11,45D,,Overdue,CLI-0014,Coal,Low,634,56,35504,GBP
INV-006546,2025-02-16,2025-04-02,45D,,Overdue,CLI-0007,Iron,Medium,273,76,20748,AUD
INV-006219,2025-03-09,2025-04-08,30D,,Unpaid,CLI-0002,Coal,High,945,87,82215,USD
INV-014406,2025-08-29,2025-09-28,30D,2025-10-17,Paid,CLI-0002,Manganese,High,376,52,19552,AUD
INV-000930,2025-05-15,2025-06-29,45D,2025-06-21,Paid,CLI-0003,Coal,Medium,254,84,21336,USD
INV-002713,2025-03-20,2025-05-04,45D,,Overdue,CLI-0002,Silver,Low,258,58,14964,EUR
INV-019280,2025-03-05,2025-04-19,45D,,Overdue,CLI-0003,Iron,Medium,46,56,2576,GBP
INV-012791,2025-06-05,2025-07-05,30D,,Unpaid,CLI-0004,Coal,Low,669,80,53520,CAD
INV-004122,2025-05-28,2025-07-12,45D,,Overdue,CLI-0002,Coal,Low,200,79,15800,CAD
INV-007044,2025-06-23,2025-08-07,45D,,Unpaid,CLI-0020,Gold,Low,189,56,10584,AUD
INV-000165,2025-05-18,2025-07-02,45D,,Unpaid,CLI-0001,Iron,Medium,282,86,24252,AUD
INV-002541,2025-02-28,2025-03-30,30D,2025-04-02,Paid,CLI-0002,Coal,Medium,689,100,68900,EUR
INV-016419,2025-02-06,2025-03-08,30D,2025-02-25,Paid,CLI-0003,Coal,High,321,75,24075,GBP
INV-011201,2025-05-13,2025-06-12,30D,2025-05-19,Paid,CLI-0004,Coal,Low,576,68,39168,AUD
INV-007074,2025-05-08,2025-06-22,45D,2025-06-21,Paid,CLI-0004,Coal,High,11,72,792,EUR
INV-002179,2025-05-14,2025-06-28,45D,2025-05-18,Paid,CLI-0004,Copper,Low,379,73,27667,USD
INV-007229,2025-10-10,2025-11-09,30D,,Overdue,CLI-0004,Gold,High,81,97,7857,USD
INV-006768,2025-04-08,2025-05-08,30D,,Unpaid,CLI-0001,Coal,Medium,125,94,11750,EUR
INV-019947,2025-06-09,2025-07-09,30D,2025-07-10,Paid,CLI-0001,Iron,High,24,100,2400,USD
INV-018197,2025-03-01,2025-03-31,30D,,Unpaid,CLI-0002,Coal,High,607,54,32778,GBP
INV-014303,2025-09-09,2025-10-24,45D,2025-10-11,Paid,CLI-0003,Coal,High,157,56,8792,AUD
INV-016809,2025-06-22,2025-08-06,45D,,Overdue,CLI-0010,Iron,High,921,99,91179,USD
INV-017925,2025-02-17,2025-03-19,30D,2025-03-23,Paid,CLI-0003,Coal,Low,476,99,47124,USD
INV-019636,2025-03-02,2025-04-01,30D,,Unpaid,CLI-0011,Coal,High,244,67,16348,EUR
INV-006215,2025-08-14,2025-09-13,30D,,Overdue,CLI-0002,Copper,Medium,381,84,32004,CAD
INV-010188,2025-04-13,2025-05-28,45D,,Unpaid,CLI-0002,Coal,High,212,51,10812,USD
INV-008512,2025-02-13,2025-03-15,30D,2025-03-30,Paid,CLI-0002,Coal,High,854,84,71736,CAD
INV-001005,2025-04-05,2025-05-20,45D,,Unpaid,CLI-0004,Coal,Medium,753,79,59487,CAD
INV-001257,2025-09-22,2025-11-06,45D,2025-10-20,Paid,CLI-0005,Copper,High,447,79,35313,CAD
INV-009316,2025-09-02,2025-10-17,45D,2025-10-09,Paid,CLI-0001,Diamond,Low,296,84,24864,AUD
INV-000301,2025-05-11,2025-06-25,45D,2025-06-17,Paid,CLI-0003,Gold,Low,135,60,8100,USD
INV-004164,2025-10-17,2025-11-16,30D,,Unpaid,CLI-0003,Coal,Low,802,97,77794,EUR
INV-018659,2025-03-24,2025-05-08,45D,,Unpaid,CLI-0004,Gold,Low,359,63,22617,AUD
INV-017590,2025-07-27,2025-08-26,30D,2025-08-30,Paid,CLI-0003,Copper,High,304,69,20976,USD
INV-017216,2025-09-06,2025-10-21,45D,2025-10-10,Paid,CLI-0001,Coal,Medium,112,50,5600,GBP
INV-009415,2025-04-23,2025-05-23,30D,2025-05-01,Paid,CLI-0001,Coal,High,952,91,86632,AUD
INV-001171,2025-05-19,2025-06-18,30D,,Overdue,CLI-0004,Manganese,Medium,439,78,34242,USD
INV-015525,2025-09-30,2025-10-30,30D,,Overdue,CLI-0010,Coal,Low,849,64,54336,GBP
INV-004466,2025-10-01,2025-10-31,30D,,Overdue,CLI-0001,Coal,Low,34,70,2380,USD
INV-006381,2025-07-30,2025-08-29,30D,,Overdue,CLI-0002,Coal,Low,594,71,42174,CAD
INV-017521,2025-09-07,2025-10-07,30D,,Unpaid,CLI-0005,Coal,High,449,93,41757,CAD
INV-000523,2025-05-29,2025-07-13,45D,2025-07-10,Paid,CLI-0002,Coal,Low,693,50,34650,CAD
INV-010540,2025-07-11,2025-08-10,30D,,Unpaid,CLI-0003,Coal,Low,315,90,28350,AUD
INV-018846,2025-10-21,2025-11-20,30D,,Overdue,CLI-0001,Coal,Medium,902,59,53218,GBP
INV-003728,2025-10-15,2025-11-29,45D,2025-11-30,Paid,CLI-0004,Gold,Medium,825,60,49500,CAD
INV-006989,2025-01-14,2025-02-28,45D,,Unpaid,CLI-0002,Iron,Medium,176,80,14080,AUD
INV-001185,2025-06-03,2025-07-03,30D,,Unpaid,CLI-0004,Gold,High,744,63,46872,GBP
INV-015158,2025-04-19,2025-06-03,45D,2025-06-07,Paid,CLI-0003,Silver,Medium,605,57,34485,EUR
INV-001509,2025-01-18,2025-03-04,45D,,Overdue,CLI-0001,Copper,High,889,96,85344,AUD
INV-017422,2025-04-05,2025-05-20,45D,,Unpaid,CLI-0004,Coal,Low,603,58,34974,AUD
INV-010885,2025-08-03,2025-09-17,45D,,Unpaid,CLI-0001,Coal,High,779,91,70889,AUD
INV-018177,2025-03-27,2025-05-11,45D,,Overdue,CLI-0002,Iron,Low,961,78,74958,GBP
INV-010613,2025-09-03,2025-10-03,30D,,Overdue,CLI-0003,Nickel,Medium,160,74,11840,GBP
INV-019001,2025-05-01,2025-05-31,30D,2025-05-17,Paid,CLI-0002,Nickel,Medium,908,77,69916,USD
INV-012823,2025-01-03,2025-02-17,45D,,Unpaid,CLI-0004,Gold,Low,26,89,2314,USD
INV-011571,2025-04-09,2025-05-09,30D,2025-04-11,Paid,CLI-0002,Iron,Medium,847,94,79618,GBP
INV-012474,2025-10-17,2025-11-16,30D,,Overdue,CLI-0004,Diamond,Medium,343,78,26754,EUR
INV-011946,2025-06-01,2025-07-01,30D,2025-06-04,Paid,CLI-0002,Coal,High,891,52,46332,EUR
INV-009900,2025-09-21,2025-10-21,30D,2025-10-12,Paid,CLI-0002,Nickel,High,37,65,2405,GBP
INV-014472,2025-02-16,2025-03-18,30D,,Unpaid,CLI-0003,Coal,Low,739,52,38428,CAD
INV-019416,2025-10-21,2025-12-05,45D,,Overdue,CLI-0005,Coal,Low,858,64,54912,USD
INV-009018,2025-04-28,2025-05-28,30D,,Unpaid,CLI-0001,Nickel,Low,718,97,69646,USD
INV-008148,2025-08-28,2025-09-27,30D,,Overdue,CLI-0004,Coal,Low,774,56,43344,AUD
INV-003920,2025-06-15,2025-07-30,45D,2025-07-03,Paid,CLI-0010,Copper,Low,413,92,37996,EUR
INV-014047,2025-05-05,2025-06-19,45D,2025-05-12,Paid,CLI-0002,Gold,Medium,928,89,82592,GBP
INV-006971,2025-04-24,2025-05-24,30D,,Overdue,CLI-0002,Coal,Low,274,56,15344,AUD
INV-004087,2025-04-09,2025-05-24,45D,2025-04-09,Paid,CLI-0002,Coal,Medium,937,82,76834,AUD
INV-000870,2025-05-09,2025-06-23,45D,2025-05-26,Paid,CLI-0001,Copper,Medium,688,82,56416,GBP
INV-006072,2025-07-15,2025-08-29,45D,,Overdue,CLI-0002,Nickel,Low,973,69,67137,EUR
INV-000637,2025-09-02,2025-10-17,45D,2025-09-22,Paid,CLI-0002,Coal,Medium,997,73,72781,GBP
INV-008291,2025-04-29,2025-05-29,30D,,Overdue,CLI-0002,Coal,Low,102,51,5202,GBP
INV-017794,2025-04-17,2025-05-17,30D,2025-05-02,Paid,CLI-0004,Silver,High,932,69,64308,EUR
INV-018520,2025-06-07,2025-07-07,30D,,Overdue,CLI-0002,Nickel,High,296,87,25752,USD
INV-011888,2025-01-18,2025-03-04,45D,,Overdue,CLI-0002,Coal,Medium,809,75,60675,GBP
INV-018377,2025-07-23,2025-09-06,45D,,Unpaid,CLI-0003,Coal,Low,750,51,38250,EUR
INV-017461,2025-06-30,2025-08-14,45D,2025-08-05,Paid,CLI-0003,Coal,Medium,868,52,45136,AUD
INV-017272,2025-02-25,2025-04-11,45D,2025-03-15,Paid,CLI-0003,Coal,High,376,89,33464,CAD
INV-014221,2025-04-28,2025-06-12,45D,2025-05-13,Paid,CLI-0003,Coal,Medium,114,76,8664,USD
INV-005473,2025-02-02,2025-03-19,45D,,Unpaid,CLI-0020,Coal,Low,638,80,51040,GBP
INV-006777,2025-01-19,2025-02-18,30D,,Overdue,CLI-0019,Coal,High,46,53,2438,USD
INV-002900,2025-04-19,2025-05-19,30D,2025-04-30,Paid,CLI-0004,Iron,High,696,73,50808,AUD
INV-017266,2025-06-14,2025-07-14,30D,2025-07-21,Paid,CLI-0004,Coal,Low,227,100,22700,GBP
INV-000655,2025-10-08,2025-11-22,45D,,Unpaid,CLI-0001,Nickel,Low,315,98,30870,USD
INV-006165,2025-07-21,2025-09-04,45D,,Overdue,CLI-0004,Manganese,Medium,920,90,82800,USD
INV-011253,2025-05-24,2025-06-23,30D,2025-07-04,Paid,CLI-0002,Gold,Medium,917,58,53186,AUD
INV-000331,2025-02-02,2025-03-19,45D,,Unpaid,CLI-0015,Coal,High,432,98,42336,AUD
INV-007696,2025-05-24,2025-07-08,45D,,Overdue,CLI-0003,Coal,Medium,948,98,92904,GBP
INV-003462,2025-04-03,2025-05-03,30D,2025-05-22,Paid,CLI-0004,Coal,Low,971,80,77680,AUD
INV-011552,2025-05-25,2025-06-24,30D,,Overdue,CLI-0002,Coal,High,268,80,21440,AUD
INV-011435,2025-08-26,2025-10-10,45D,,Unpaid,CLI-0002,Coal,Low,926,52,48152,CAD
INV-015565,2025-10-13,2025-11-27,45D,,Unpaid,CLI-0015,Coal,High,459,98,44982,EUR
INV-007390,2025-06-18,2025-07-18,30D,,Unpaid,CLI-0001,Iron,High,500,67,33500,AUD
INV-018641,2025-08-05,2025-09-19,45D,,Unpaid,CLI-0001,Coal,High,661,89,58829,CAD
INV-017065,2025-05-31,2025-07-15,45D,,Overdue,CLI-0003,Manganese,Medium,169,65,10985,AUD
INV-000638,2025-01-11,2025-02-25,45D,,Overdue,CLI-0004,Iron,Medium,396,86,34056,EUR
INV-007593,2025-09-26,2025-11-10,45D,,Overdue,CLI-0002,Coal,Low,747,54,40338,CAD
INV-018107,2025-07-10,2025-08-24,45D,2025-08-01,Paid,CLI-0002,Coal,Low,830,76,63080,USD
INV-018726,2025-02-18,2025-04-04,45D,,Unpaid,CLI-0002,Coal,High,632,88,55616,USD
INV-007657,2025-07-24,2025-09-07,45D,,Overdue,CLI-0009,Iron,Medium,930,90,83700,EUR
INV-015361,2025-03-30,2025-05-14,45D,,Overdue,CLI-0003,Copper,Medium,149,56,8344,CAD
INV-009298,2025-08-27,2025-10-11,45D,,Overdue,CLI-0006,Coal,High,323,86,27778,EUR
INV-000704,2025-10-24,2025-11-23,30D,,Unpaid,CLI-0007,Copper,Low,947,64,60608,EUR
INV-015779,2025-07-28,2025-09-11,45D,,Overdue,CLI-0002,Coal,High,1000,64,64000,EUR
INV-017878,2025-10-11,2025-11-10,30D,2025-11-08,Paid,CLI-0002,Coal,High,571,94,53674,AUD
INV-017731,2025-07-31,2025-09-14,45D,,Overdue,CLI-0002,Iron,High,592,74,43808,EUR
INV-009331,2025-03-22,2025-05-06,45D,2025-03-29,Paid,CLI-0003,Manganese,Medium,239,60,14340,USD
INV-001048,2025-01-15,2025-02-14,30D,,Unpaid,CLI-0003,Coal,High,182,88,16016,USD
INV-001479,2025-07-23,2025-09-06,45D,2025-08-24,Paid,CLI-0003,Coal,Low,677,56,37912,CAD
INV-008293,2025-06-08,2025-07-23,45D,2025-06-29,Paid,CLI-0001,Coal,Medium,551,91,50141,GBP
INV-005209,2025-04-07,2025-05-22,45D,2025-05-22,Paid,CLI-0002,Coal,Medium,472,66,31152,USD
INV-002356,2025-04-24,2025-06-08,45D,,Unpaid,CLI-0004,Coal,High,158,87,13746,EUR
INV-006916,2025-04-22,2025-05-22,30D,2025-06-09,Paid,CLI-0002,Coal,High,278,73,20294,EUR
INV-002558,2025-06-05,2025-07-20,45D,,Unpaid,CLI-0004,Coal,High,120,93,11160,GBP
INV-006800,2025-10-10,2025-11-09,30D,,Overdue,CLI-0016,Coal,Low,972,51,49572,CAD
INV-004500,2025-06-27,2025-08-11,45D,,Overdue,CLI-0004,Coal,High,258,80,20640,USD
INV-013020,2025-09-11,2025-10-11,30D,,Unpaid,CLI-0004,Nickel,High,406,74,30044,CAD
INV-014586,2025-03-22,2025-04-21,30D,,Overdue,CLI-0020,Gold,Low,490,97,47530,GBP
INV-019169,2025-05-01,2025-05-31,30D,,Overdue,CLI-0002,Gold,Medium,239,62,14818,USD
INV-014325,2025-07-25,2025-09-08,45D,,Unpaid,CLI-0001,Iron,Medium,376,58,21808,GBP
INV-002349,2025-05-03,2025-06-17,45D,,Overdue,CLI-0003,Gold,Medium,497,98,48706,AUD
INV-009197,2025-03-27,2025-05-11,45D,2025-04-27,Paid,CLI-0020,Coal,Medium,581,52,30212,GBP
INV-002415,2025-03-11,2025-04-25,45D,,Unpaid,CLI-0001,Gold,Medium,439,77,33803,EUR
INV-002458,2025-03-03,2025-04-02,30D,,Overdue,CLI-0001,Gold,High,461,91,41951,USD
INV-003764,2025-06-17,2025-08-01,45D,,Overdue,CLI-0002,Gold,High,403,51,20553,EUR
INV-017320,2025-08-30,2025-10-14,45D,,Unpaid,CLI-0020,Coal,Low,772,96,74112,USD
INV-007882,2025-07-05,2025-08-04,30D,,Unpaid,CLI-0002,Gold,Low,990,95,94050,EUR
INV-005996,2025-02-27,2025-04-13,45D,2025-03-15,Paid,CLI-0003,Coal,Low,632,79,49928,EUR
INV-011299,2025-08-21,2025-10-05,45D,2025-09-01,Paid,CLI-0002,Iron,Low,991,60,59460,USD
INV-017403,2025-05-16,2025-06-15,30D,2025-07-03,Paid,CLI-0010,Coal,High,822,79,64938,AUD
INV-002991,2025-03-19,2025-05-03,45D,2025-03-25,Paid,CLI-0001,Coal,Low,693,80,55440,GBP
INV-003183,2025-10-13,2025-11-12,30D,,Overdue,CLI-0002,Coal,Medium,227,74,16798,AUD
INV-012513,2025-01-24,2025-02-23,30D,,Overdue,CLI-0001,Coal,Low,347,97,33659,USD
INV-010171,2025-01-05,2025-02-04,30D,,Overdue,CLI-0004,Coal,High,165,57,9405,GBP
INV-019388,2025-10-26,2025-11-25,30D,,Overdue,CLI-0004,Copper,Low,664,87,57768,GBP
INV-015270,2025-02-03,2025-03-20,45D,,Overdue,CLI-0001,Coal,Medium,451,78,35178,EUR
INV-009129,2025-07-06,2025-08-20,45D,2025-08-05,Paid,CLI-0004,Diamond,Low,485,69,33465,GBP
INV-017077,2025-01-13,2025-02-12,30D,2025-02-02,Paid,CLI-0004,Coal,Medium,107,84,8988,USD
INV-016955,2025-03-01,2025-04-15,45D,,Overdue,CLI-0002,Nickel,Medium,266,77,20482,EUR
INV-009260,2025-08-29,2025-10-13,45D,2025-08-30,Paid,CLI-0001,Coal,High,567,76,43092,EUR
INV-016842,2025-09-09,2025-10-24,45D,2025-09-15,Paid,CLI-0002,Gold,Medium,994,61,60634,GBP
INV-016462,2025-02-03,2025-03-05,30D,,Overdue,CLI-0003,Copper,High,137,95,13015,AUD
INV-013332,2025-02-07,2025-03-24,45D,,Overdue,CLI-0001,Gold,Medium,823,96,79008,CAD
INV-019113,2025-03-23,2025-05-07,45D,,Overdue,CLI-0004,Coal,Low,422,99,41778,AUD
INV-003522,2025-06-17,2025-07-17,30D,,Overdue,CLI-0004,Copper,Medium,296,83,24568,CAD
INV-012706,2025-03-22,2025-05-06,45D,,Overdue,CLI-0002,Silver,High,645,51,32895,GBP
INV-008466,2025-08-27,2025-10-11,45D,,Overdue,CLI-0002,Coal,High,259,72,18648,AUD
INV-012488,2025-08-14,2025-09-28,45D,,Unpaid,CLI-0002,Silver,High,252,60,15120,CAD
INV-017762,2025-02-14,2025-03-31,45D,2025-04-02,Paid,CLI-0009,Iron,High,64,66,4224,USD
INV-005365,2025-07-30,2025-08-29,30D,2025-08-07,Paid,CLI-0002,Copper,Low,54,64,3456,EUR
INV-001249,2025-01-07,2025-02-21,45D,2025-01-09,Paid,CLI-0001,Gold,Medium,107,93,9951,AUD
INV-006914,2025-09-05,2025-10-20,45D,,Unpaid,CLI-0001,Coal,High,597,73,43581,AUD
INV-001480,2025-08-05,2025-09-04,30D,,Unpaid,CLI-0003,Coal,Medium,105,76,7980,EUR
INV-014901,2025-05-29,2025-06-28,30D,,Unpaid,CLI-0003,Coal,Medium,110,53,5830,EUR
INV-017795,2025-07-26,2025-08-25,30D,,Unpaid,CLI-0001,Coal,Low,92,93,8556,CAD
INV-013774,2025-06-02,2025-07-02,30D,,Unpaid,CLI-0001,Coal,Medium,10,81,810,USD
INV-004876,2025-10-07,2025-11-06,30D,,Unpaid,CLI-0004,Copper,Low,241,74,17834,USD
INV-014379,2025-03-06,2025-04-05,30D,,Unpaid,CLI-0016,Coal,Medium,627,83,52041,AUD
INV-008030,2025-03-21,2025-05-05,45D,,Overdue,CLI-0016,Silver,Medium,658,52,34216,AUD
INV-010332,2025-04-19,2025-05-19,30D,2025-05-13,Paid,CLI-0002,Coal,Low,713,70,49910,AUD
INV-018765,2025-08-15,2025-09-29,45D,,Unpaid,CLI-0004,Coal,Low,545,65,35425,EUR
INV-003880,2025-06-30,2025-08-14,45D,,Overdue,CLI-0004,Coal,Medium,267,93,24831,USD
INV-009525,2025-09-28,2025-11-12,45D,2025-10-06,Paid,CLI-0003,Coal,Low,174,59,10266,USD
INV-001415,2025-06-20,2025-07-20,30D,2025-07-05,Paid,CLI-0003,Iron,High,197,75,14775,CAD
INV-003756,2025-02-01,2025-03-03,30D,,Unpaid,CLI-0004,Coal,Low,905,99,89595,USD
INV-017833,2025-01-17,2025-03-03,45D,,Overdue,CLI-0019,Coal,Low,135,52,7020,AUD
INV-017032,2025-01-22,2025-03-08,45D,,Unpaid,CLI-0004,Coal,Low,153,54,8262,GBP
INV-010210,2025-04-13,2025-05-28,45D,,Overdue,CLI-0004,Coal,High,973,52,50596,EUR
INV-009035,2025-03-17,2025-04-16,30D,,Overdue,CLI-0010,Coal,High,668,64,42752,AUD
INV-003973,2025-06-16,2025-07-16,30D,,Unpaid,CLI-0001,Iron,Medium,783,86,67338,EUR
INV-006271,2025-06-14,2025-07-29,45D,,Unpaid,CLI-0020,Coal,High,780,69,53820,USD
INV-009001,2025-04-02,2025-05-17,45D,,Overdue,CLI-0004,Coal,High,237,75,17775,GBP
INV-018209,2025-05-30,2025-07-14,45D,,Overdue,CLI-0015,Coal,Medium,416,75,31200,GBP
INV-011980,2025-04-18,2025-05-18,30D,,Unpaid,CLI-0002,Iron,Low,648,50,32400,USD
INV-013271,2025-07-02,2025-08-01,30D,,Overdue,CLI-0002,Coal,Medium,515,88,45320,CAD
INV-012334,2025-02-12,2025-03-29,45D,2025-03-17,Paid,CLI-0003,Coal,Medium,373,80,29840,EUR
INV-009366,2025-10-27,2025-12-11,45D,,Unpaid,CLI-0003,Coal,High,625,69,43125,EUR
INV-015528,2025-08-20,2025-10-04,45D,2025-09-14,Paid,CLI-0001,Coal,Low,853,63,53739,CAD
INV-010086,2025-04-14,2025-05-29,45D,,Overdue,CLI-0001,Silver,Medium,745,75,55875,USD
INV-000918,2025-03-05,2025-04-19,45D,,Unpaid,CLI-0020,Iron,Medium,701,88,61688,AUD
INV-000913,2025-06-04,2025-07-04,30D,,Unpaid,CLI-0001,Iron,Low,208,83,17264,EUR
INV-009727,2025-02-03,2025-03-20,45D,,Unpaid,CLI-0004,Coal,Low,944,77,72688,GBP
INV-008792,2025-07-22,2025-09-05,45D,2025-07-31,Paid,CLI-0002,Diamond,Medium,89,92,8188,CAD
INV-000188,2025-08-29,2025-09-28,30D,,Unpaid,CLI-0003,Coal,High,347,68,23596,EUR
INV-012836,2025-03-06,2025-04-20,45D,,Overdue,CLI-0002,Coal,High,45,71,3195,CAD
INV-013836,2025-06-25,2025-08-09,45D,,Overdue,CLI-0002,Coal,High,200,91,18200,USD
INV-001696,2025-02-26,2025-04-12,45D,,Unpaid,CLI-0003,Coal,Low,34,54,1836,AUD
INV-009113,2025-01-05,2025-02-19,45D,,Unpaid,CLI-0003,Coal,Medium,535,88,47080,AUD
INV-010294,2025-05-04,2025-06-18,45D,,Overdue,CLI-0012,Silver,High,749,55,41195,EUR
INV-009452,2025-07-24,2025-09-07,45D,,Unpaid,CLI-0003,Copper,High,73,88,6424,GBP
INV-014237,2025-07-21,2025-08-20,30D,,Unpaid,CLI-0007,Iron,Low,844,69,58236,EUR
INV-007680,2025-10-06,2025-11-20,45D,2025-11-18,Paid,CLI-0004,Gold,High,109,90,9810,CAD
INV-012893,2025-09-16,2025-10-31,45D,2025-09-26,Paid,CLI-0004,Iron,Medium,11,62,682,AUD
INV-006001,2025-05-16,2025-06-30,45D,2025-06-18,Paid,CLI-0003,Iron,High,402,83,33366,CAD
INV-018642,2025-03-30,2025-05-14,45D,,Overdue,CLI-0003,Gold,Medium,673,100,67300,GBP
INV-007610,2025-02-15,2025-03-17,30D,,Unpaid,CLI-0004,Iron,Low,444,90,39960,CAD
INV-010664,2025-09-06,2025-10-21,45D,,Unpaid,CLI-0003,Copper,High,562,61,34282,USD
INV-011326,2025-08-20,2025-10-04,45D,,Unpaid,CLI-0015,Coal,Medium,806,71,57226,GBP
INV-009176,2025-08-13,2025-09-12,30D,,Overdue,CLI-0012,Coal,Low,386,50,19300,USD
INV-011730,2025-01-01,2025-02-15,45D,2025-02-11,Paid,CLI-0004,Copper,Low,460,99,45540,AUD
INV-009423,2025-08-14,2025-09-13,30D,,Unpaid,CLI-0002,Nickel,High,380,76,28880,AUD
INV-015861,2025-01-27,2025-02-26,30D,,Overdue,CLI-0002,Gold,Low,175,73,12775,AUD
INV-003275,2025-01-07,2025-02-21,45D,2025-02-25,Paid,CLI-0002,Nickel,High,415,78,32370,EUR
INV-017268,2025-06-08,2025-07-23,45D,,Unpaid,CLI-0007,Coal,High,414,75,31050,GBP
INV-007607,2025-08-31,2025-10-15,45D,,Overdue,CLI-0002,Coal,High,577,82,47314,AUD
INV-009027,2025-06-16,2025-07-16,30D,,Overdue,CLI-0004,Coal,Medium,175,80,14000,USD
INV-007223,2025-08-26,2025-10-10,45D,,Overdue,CLI-0013,Coal,Low,475,53,25175,GBP
