ExtractionId,SiteId,OreType,OreGrade,ExtractionDate,ShiftType,EquipmentId,QuantityTonnes,ExtractionMethod
EXT-008688,SIT-0005,Coal,Medium,2025-08-06,Daytime,EQP-0843,417,Block Caving
EXT-002873,SIT-0001,Coal,Medium,2025-05-10,Evening,EQP-0760,366,Auger Mining
EXT-005670,SIT-0003,Iron,High,2025-01-28,Evening,EQP-0122,867,Auger Mining
EXT-014328,SIT-0001,Coal,Low,2025-12-30,Overnight,EQP-0071,228,Drift and Fill
EXT-013711,SIT-0003,Coal,Medium,2025-12-20,Overnight,EQP-0614,73,Borehole Mining
EXT-016990,SIT-0003,Coal,Medium,2025-06-18,Overnight,EQP-0202,825,Room and Pillar
EXT-019245,SIT-0005,Gold,High,2025-08-13,Evening,EQP-0767,238,Borehole Mining
EXT-006296,SIT-0003,Gold,Medium,2025-07-31,Daytime,EQP-0713,189,Auger Mining
EXT-010129,SIT-0001,Coal,Medium,2025-10-07,Evening,EQP-0341,149,Room and Pillar
EXT-013585,SIT-0002,Iron,Medium,2025-04-15,Evening,EQP-0580,773,Top Slicing
EXT-016858,SIT-0002,Silver,High,2025-05-05,Evening,EQP-0354,21,Open-pit
EXT-015626,SIT-0002,Gold,Low,2025-10-30,Evening,EQP-0901,819,Longwall
EXT-007843,SIT-0003,Coal,Medium,2025-01-16,Daytime,EQP-0138,284,Underground
EXT-014509,SIT-0003,Coal,High,2025-12-18,Daytime,EQP-0648,524,Block Caving
EXT-010470,SIT-0002,Coal,High,2025-06-19,Evening,EQP-0993,666,Block Caving
EXT-014640,SIT-0008,Coal,High,2025-12-03,Daytime,EQP-0239,293,Room and Pillar
EXT-000389,SIT-0002,Iron,Low,2025-08-26,Daytime,EQP-0442,892,Borehole Mining
EXT-003083,SIT-0006,Coal,Low,2025-11-04,Overnight,EQP-0377,150,Drift and Fill
EXT-015016,SIT-0003,Coal,Low,2025-05-23,Daytime,EQP-0944,832,Top Slicing
EXT-018139,SIT-0002,Iron,High,2025-06-16,Overnight,EQP-0992,818,Borehole Mining
EXT-008135,SIT-0001,Nickel,High,2025-01-08,Evening,EQP-0677,271,Top Slicing
EXT-015297,SIT-0003,Coal,Medium,2025-07-24,Overnight,EQP-0208,199,Sublevel Stoping
EXT-011857,SIT-0008,Coal,High,2025-01-08,Daytime,EQP-0598,656,Top Slicing
EXT-001019,SIT-0003,Diamond,Medium,2025-05-08,Overnight,EQP-0962,710,Longwall
EXT-003674,SIT-0004,Gold,Low,2025-08-18,Evening,EQP-0316,52,Sublevel Stoping
EXT-004449,SIT-0001,Coal,Medium,2025-11-19,Overnight,EQP-0802,611,Block Caving
EXT-011983,SIT-0001,Coal,High,2025-08-15,Evening,EQP-0710,194,Underground
EXT-005059,SIT-0002,Iron,High,2025-11-18,Overnight,EQP-0673,140,Room and Pillar
EXT-016879,SIT-0001,Silver,Medium,2025-09-01,Daytime,EQP-0481,88,Auger Mining
EXT-016962,SIT-0009,Nickel,Medium,2025-06-04,Overnight,EQP-0673,268,Room and Pillar
EXT-018867,SIT-0002,Coal,Medium,2025-04-11,Overnight,EQP-0460,921,Longwall
EXT-013841,SIT-0004,Coal,High,2025-10-12,Overnight,EQP-0918,427,Top Slicing
EXT-007042,SIT-0004,Copper,High,2025-08-13,Evening,EQP-0653,680,Auger Mining
EXT-017509,SIT-0001,Coal,Medium,2025-06-06,Overnight,EQP-0119,93,Borehole Mining
EXT-019049,SIT-0001,Coal,Medium,2025-01-07,Evening,EQP-0323,195,Borehole Mining
EXT-006522,SIT-0010,Diamond,High,2025-01-18,Evening,EQP-0062,695,Drift and Fill
EXT-006301,SIT-0001,Coal,Medium,2025-02-23,Evening,EQP-0196,246,Open-pit
EXT-013691,SIT-0001,Coal,Medium,2025-09-19,Overnight,EQP-0582,954,Underground
EXT-010334,SIT-0002,Silver,High,2025-09-06,Daytime,EQP-0044,398,Open-pit
EXT-007136,SIT-0004,Coal,Low,2025-11-22,Daytime,EQP-0170,793,Room and Pillar
EXT-010868,SIT-0004,Coal,Medium,2025-04-19,Evening,EQP-0437,22,Drift and Fill
EXT-012731,SIT-0002,Gold,Medium,2025-03-20,Overnight,EQP-0681,805,Room and Pillar
EXT-011397,SIT-0003,Coal,Medium,2025-07-27,Evening,EQP-0422,476,Room and Pillar
EXT-011342,SIT-0010,Coal,High,2025-07-15,Daytime,EQP-0199,887,Underground
EXT-017443,SIT-0002,Coal,Medium,2025-06-02,Daytime,EQP-0428,519,Borehole Mining
EXT-014614,SIT-0009,Coal,High,2025-08-17,Overnight,EQP-0823,703,Open-pit
EXT-011102,SIT-0008,Coal,Medium,2025-11-03,Overnight,EQP-0554,969,Auger Mining
EXT-005642,SIT-0001,Gold,Medium,2025-09-09,Overnight,EQP-0725,397,Drift and Fill
EXT-010424,SIT-0003,Iron,Medium,2025-02-19,Overnight,EQP-0571,770,Block Caving
EXT-017644,SIT-0002,Iron,Medium,2025-07-10,Daytime,EQP-0451,19,Sublevel Stoping
EXT-005515,SIT-0002,Gold,Medium,2025-09-21,Evening,EQP-0683,81,Open-pit
EXT-018567,SIT-0003,Coal,Medium,2025-01-02,Overnight,EQP-0589,868,Borehole Mining
EXT-014170,SIT-0009,Gold,High,2025-06-25,Evening,EQP-0743,53,Sublevel Stoping
EXT-011390,SIT-0004,Copper,Medium,2025-02-03,Overnight,EQP-0404,737,Underground
EXT-001959,SIT-0002,Gold,High,2025-10-04,Evening,EQP-0867,922,Longwall
EXT-016188,SIT-0004,Iron,Medium,2025-07-02,Evening,EQP-0419,793,Longwall
EXT-000163,SIT-0003,Coal,Medium,2025-08-24,Daytime,EQP-0840,38,Longwall
EXT-006337,SIT-0002,Coal,Medium,2025-12-28,Daytime,EQP-0568,157,Auger Mining
EXT-000272,SIT-0001,Iron,High,2025-04-01,Overnight,EQP-0481,524,Longwall
EXT-001517,SIT-0001,Silver,Medium,2025-04-21,Overnight,EQP-0446,338,Borehole Mining
EXT-007415,SIT-0001,Coal,High,2025-02-27,Overnight,EQP-0806,518,Sublevel Stoping
EXT-005794,SIT-0001,Iron,Medium,2025-04-14,Daytime,EQP-0801,270,Drift and Fill
EXT-015716,SIT-0007,Iron,Medium,2025-08-08,Overnight,EQP-0359,795,Longwall
EXT-000470,SIT-0002,Coal,Medium,2025-03-23,Daytime,EQP-0803,265,Underground
EXT-003956,SIT-0002,Iron,Medium,2025-02-18,Evening,EQP-0204,450,Borehole Mining
EXT-016471,SIT-0003,Coal,Medium,2025-05-13,Daytime,EQP-0217,565,Open-pit
EXT-012583,SIT-0006,Iron,Low,2025-09-28,Evening,EQP-0439,331,Sublevel Stoping
EXT-015589,SIT-0002,Coal,Low,2025-02-13,Daytime,EQP-0371,224,Room and Pillar
EXT-007077,SIT-0001,Coal,High,2025-01-16,Evening,EQP-0241,784,Sublevel Stoping
EXT-002709,SIT-0003,Manganese,High,2025-04-27,Daytime,EQP-0096,841,Open-pit
EXT-002578,SIT-0003,Iron,High,2025-10-02,Evening,EQP-0013,885,Sublevel Stoping
EXT-016887,SIT-0001,Iron,Low,2025-12-15,Overnight,EQP-0405,189,Longwall
EXT-013843,SIT-0001,Coal,Medium,2025-07-30,Daytime,EQP-0389,245,Auger Mining
EXT-013469,SIT-0002,Coal,High,2025-12-04,Daytime,EQP-0587,361,Top Slicing
EXT-019106,SIT-0003,Coal,Low,2025-10-13,Daytime,EQP-0027,220,Underground
EXT-000135,SIT-0001,Coal,Medium,2025-11-02,Daytime,EQP-0156,476,Open-pit
EXT-003600,SIT-0001,Coal,Medium,2025-05-19,Overnight,EQP-0944,548,Borehole Mining
EXT-017357,SIT-0002,Coal,Medium,2025-04-11,Daytime,EQP-0450,902,Block Caving
EXT-004752,SIT-0007,Coal,Medium,2025-11-05,Overnight,EQP-0970,591,Borehole Mining
EXT-012477,SIT-0003,Gold,Medium,2025-12-20,Daytime,EQP-0252,925,Top Slicing
EXT-006617,SIT-0008,Coal,High,2025-01-06,Evening,EQP-0187,811,Borehole Mining
EXT-001054,SIT-0004,Coal,Medium,2025-12-20,Daytime,EQP-0341,615,Borehole Mining
EXT-001503,SIT-0001,Coal,Medium,2025-01-23,Overnight,EQP-0632,717,Sublevel Stoping
EXT-014884,SIT-0001,Coal,Medium,2025-08-02,Overnight,EQP-0992,248,Auger Mining
EXT-015685,SIT-0002,Gold,Medium,2025-01-29,Daytime,EQP-0870,822,Underground
EXT-002920,SIT-0002,Gold,Medium,2025-03-22,Evening,EQP-0023,123,Underground
EXT-002329,SIT-0003,Coal,High,2025-01-20,Evening,EQP-0566,157,Auger Mining
EXT-001130,SIT-0002,Coal,Medium,2025-01-20,Evening,EQP-0082,819,Block Caving
EXT-002267,SIT-0008,Coal,High,2025-08-15,Overnight,EQP-0610,777,Auger Mining
EXT-010920,SIT-0003,Silver,Medium,2025-06-10,Daytime,EQP-0886,938,Borehole Mining
EXT-013648,SIT-0004,Coal,Medium,2025-06-28,Daytime,EQP-0123,622,Drift and Fill
EXT-006782,SIT-0004,Coal,Medium,2025-10-28,Daytime,EQP-0183,419,Block Caving
EXT-019244,SIT-0003,Iron,Medium,2025-06-23,Evening,EQP-0029,38,Room and Pillar
EXT-003805,SIT-0003,Nickel,High,2025-08-18,Evening,EQP-0062,573,Longwall
EXT-009924,SIT-0002,Iron,High,2025-02-15,Evening,EQP-0259,602,Open-pit
EXT-018108,SIT-0003,Coal,Medium,2025-11-17,Evening,EQP-0716,242,Sublevel Stoping
EXT-016292,SIT-0002,Coal,Medium,2025-03-02,Overnight,EQP-0712,124,Open-pit
EXT-019362,SIT-0003,Iron,Low,2025-10-31,Overnight,EQP-0261,661,Drift and Fill
EXT-007433,SIT-0008,Coal,High,2025-07-26,Overnight,EQP-0900,812,Drift and Fill
EXT-013268,SIT-0005,Gold,Medium,2025-11-21,Overnight,EQP-0323,446,Borehole Mining
EXT-003468,SIT-0003,Coal,Low,2025-05-22,Daytime,EQP-0864,168,Top Slicing
EXT-005311,SIT-0001,Coal,Low,2025-12-25,Evening,EQP-0254,938,Underground
EXT-012086,SIT-0002,Coal,High,2025-03-05,Evening,EQP-0459,183,Sublevel Stoping
EXT-019710,SIT-0003,Coal,High,2025-01-25,Daytime,EQP-0254,775,Open-pit
EXT-017898,SIT-0003,Copper,Low,2025-05-21,Overnight,EQP-0910,153,Drift and Fill
EXT-019619,SIT-0001,Silver,High,2025-10-26,Evening,EQP-0954,732,Borehole Mining
EXT-007999,SIT-0002,Coal,Medium,2025-09-04,Evening,EQP-0525,300,Longwall
EXT-008490,SIT-0004,Coal,Medium,2025-01-10,Daytime,EQP-0444,680,Block Caving
EXT-019796,SIT-0003,Coal,Medium,2025-06-08,Evening,EQP-0076,170,Open-pit
EXT-001495,SIT-0002,Copper,Low,2025-01-02,Overnight,EQP-0925,64,Underground
EXT-006915,SIT-0004,Gold,High,2025-10-02,Overnight,EQP-0480,898,Top Slicing
EXT-013643,SIT-0004,Copper,Medium,2025-08-02,Evening,EQP-0124,725,Room and Pillar
EXT-014578,SIT-0002,Coal,Medium,2025-06-25,Daytime,EQP-0089,113,Auger Mining
EXT-011976,SIT-0008,Gold,Medium,2025-11-09,Evening,EQP-0941,494,Borehole Mining
EXT-012359,SIT-0004,Gold,High,2025-11-30,Daytime,EQP-0220,873,Sublevel Stoping
EXT-009279,SIT-0004,Gold,Medium,2025-08-09,Daytime,EQP-0293,637,Sublevel Stoping
EXT-015690,SIT-0002,Coal,Medium,2025-10-06,Evening,EQP-0641,890,Borehole Mining
EXT-019965,SIT-0004,Coal,Medium,2025-12-18,Overnight,EQP-0391,825,Room and Pillar
EXT-007458,SIT-0004,Coal,Low,2025-06-05,Overnight,EQP-0962,724,Top Slicing
EXT-010212,SIT-0004,Silver,Low,2025-07-02,Evening,EQP-0588,915,Auger Mining
EXT-011695,SIT-0003,Diamond,High,2025-05-03,Daytime,EQP-0588,204,Block Caving
EXT-017971,SIT-0001,Coal,Medium,2025-12-12,Evening,EQP-0883,988,Underground
EXT-009135,SIT-0001,Gold,Medium,2025-04-29,Overnight,EQP-0078,750,Underground
EXT-000892,SIT-0010,Coal,Low,2025-04-02,Overnight,EQP-0791,990,Room and Pillar
EXT-001831,SIT-0003,Coal,Low,2025-12-07,Overnight,EQP-0994,677,Auger Mining
EXT-013514,SIT-0002,Coal,High,2025-01-08,Overnight,EQP-0900,871,Auger Mining
EXT-013101,SIT-0004,Coal,Medium,2025-04-09,Daytime,EQP-0790,995,Auger Mining
EXT-002956,SIT-0003,Coal,High,2025-09-04,Daytime,EQP-0054,740,Auger Mining
EXT-018615,SIT-0003,Coal,Medium,2025-08-08,Evening,EQP-0285,120,Top Slicing
EXT-000438,SIT-0002,Iron,High,2025-03-25,Evening,EQP-0987,396,Room and Pillar
EXT-005671,SIT-0002,Coal,Medium,2025-01-23,Daytime,EQP-0338,698,Drift and Fill
EXT-008581,SIT-0004,Copper,Medium,2025-12-25,Evening,EQP-0623,641,Block Caving
EXT-010064,SIT-0004,Iron,Medium,2025-08-04,Daytime,EQP-0608,854,Auger Mining
EXT-002109,SIT-0009,Coal,Medium,2025-07-03,Evening,EQP-0272,928,Borehole Mining
EXT-010127,SIT-0002,Coal,Medium,2025-02-22,Daytime,EQP-0653,276,Underground
EXT-008892,SIT-0003,Iron,Medium,2025-10-02,Overnight,EQP-0622,553,Room and Pillar
EXT-016109,SIT-0003,Coal,High,2025-07-27,Overnight,EQP-0186,520,Drift and Fill
EXT-013856,SIT-0006,Coal,High,2025-02-16,Overnight,EQP-0405,749,Auger Mining
EXT-016013,SIT-0003,Iron,Medium,2025-10-05,Overnight,EQP-0789,532,Room and Pillar
EXT-015053,SIT-0004,Coal,Medium,2025-06-22,Overnight,EQP-0080,632,Longwall
EXT-019740,SIT-0003,Manganese,High,2025-08-05,Evening,EQP-0190,18,Top Slicing
EXT-002107,SIT-0003,Nickel,High,2025-12-28,Daytime,EQP-0419,178,Top Slicing
EXT-008237,SIT-0002,Iron,High,2025-12-27,Evening,EQP-0810,509,Underground
EXT-002725,SIT-0002,Coal,Low,2025-08-05,Daytime,EQP-0116,407,Borehole Mining
EXT-018478,SIT-0004,Gold,Medium,2025-03-25,Overnight,EQP-0206,199,Underground
EXT-003396,SIT-0004,Coal,Medium,2025-08-17,Evening,EQP-0495,157,Sublevel Stoping
EXT-014200,SIT-0010,Coal,Medium,2025-06-29,Daytime,EQP-0244,321,Top Slicing
EXT-015975,SIT-0002,Coal,Medium,2025-05-13,Daytime,EQP-0273,342,Longwall
EXT-009490,SIT-0002,Coal,Medium,2025-03-31,Evening,EQP-0676,728,Auger Mining
EXT-000852,SIT-0002,Coal,Low,2025-11-11,Overnight,EQP-0057,735,Block Caving
EXT-007488,SIT-0003,Copper,Medium,2025-02-21,Overnight,EQP-0334,229,Top Slicing
EXT-010668,SIT-0003,Coal,High,2025-09-24,Overnight,EQP-0151,797,Underground
EXT-004906,SIT-0001,Coal,Low,2025-10-28,Overnight,EQP-0871,461,Borehole Mining
EXT-016182,SIT-0002,Iron,Medium,2025-08-19,Daytime,EQP-0799,930,Block Caving
EXT-004819,SIT-0003,Coal,High,2025-10-18,Overnight,EQP-0334,406,Auger Mining
EXT-010144,SIT-0001,Coal,Medium,2025-06-01,Evening,EQP-0039,280,Underground
EXT-000795,SIT-0002,Iron,High,2025-09-18,Overnight,EQP-0570,697,Room and Pillar
EXT-006034,SIT-0002,Gold,Medium,2025-09-07,Evening,EQP-0810,928,Top Slicing
EXT-010536,SIT-0004,Coal,Medium,2025-09-24,Overnight,EQP-0970,408,Open-pit
EXT-012831,SIT-0003,Copper,Medium,2025-02-04,Daytime,EQP-0960,929,Underground
EXT-016984,SIT-0002,Iron,Medium,2025-11-29,Daytime,EQP-0500,69,Sublevel Stoping
EXT-007445,SIT-0004,Coal,High,2025-08-03,Daytime,EQP-0142,270,Drift and Fill
EXT-016883,SIT-0009,Coal,Medium,2025-11-21,Overnight,EQP-0424,214,Block Caving
EXT-018691,SIT-0003,Manganese,Medium,2025-12-25,Daytime,EQP-0011,431,Open-pit
EXT-013736,SIT-0007,Coal,Medium,2025-08-03,Overnight,EQP-0197,929,Underground
EXT-011615,SIT-0009,Coal,Medium,2025-01-10,Evening,EQP-0345,715,Top Slicing
EXT-002514,SIT-0002,Coal,Medium,2025-04-15,Overnight,EQP-0124,199,Block Caving
EXT-019706,SIT-0004,Coal,Low,2025-02-16,Evening,EQP-0161,494,Sublevel Stoping
EXT-015867,SIT-0010,Iron,Medium,2025-09-12,Evening,EQP-0854,417,Borehole Mining
EXT-010265,SIT-0006,Copper,Medium,2025-11-19,Daytime,EQP-0256,433,Borehole Mining
EXT-018300,SIT-0002,Coal,Medium,2025-06-08,Evening,EQP-0688,731,Auger Mining
EXT-005993,SIT-0001,Copper,Medium,2025-10-08,Evening,EQP-0028,749,Drift and Fill
EXT-006895,SIT-0002,Coal,Medium,2025-02-21,Evening,EQP-0878,559,Longwall
EXT-016668,SIT-0001,Coal,Medium,2025-10-06,Evening,EQP-0478,173,Block Caving
EXT-015977,SIT-0003,Coal,Low,2025-07-10,Overnight,EQP-0127,597,Sublevel Stoping
EXT-002421,SIT-0003,Coal,High,2025-12-06,Overnight,EQP-0818,665,Drift and Fill
EXT-003840,SIT-0008,Diamond,High,2025-11-29,Daytime,EQP-0262,943,Auger Mining
EXT-003324,SIT-0003,Coal,High,2025-04-08,Evening,EQP-0035,325,Room and Pillar
EXT-019258,SIT-0010,Coal,High,2025-07-09,Daytime,EQP-0287,129,Longwall
EXT-015529,SIT-0001,Copper,Low,2025-06-23,Overnight,EQP-0692,33,Longwall
EXT-009547,SIT-0002,Coal,High,2025-12-16,Evening,EQP-0654,56,Longwall
EXT-013093,SIT-0001,Iron,High,2025-02-06,Daytime,EQP-0674,334,Open-pit
EXT-006616,SIT-0009,Gold,Low,2025-11-20,Evening,EQP-0292,121,Underground
EXT-019665,SIT-0003,Copper,Low,2025-07-23,Overnight,EQP-0818,249,Longwall
EXT-005003,SIT-0002,Iron,High,2025-04-26,Overnight,EQP-0541,830,Block Caving
EXT-011934,SIT-0001,Coal,Medium,2025-06-06,Daytime,EQP-0421,358,Top Slicing
EXT-005186,SIT-0001,Coal,Low,2025-03-01,Overnight,EQP-0785,476,Auger Mining
EXT-000194,SIT-0002,Nickel,Medium,2025-06-26,Overnight,EQP-0343,333,Open-pit
EXT-016164,SIT-0002,Iron,High,2025-04-22,Overnight,EQP-0882,697,Borehole Mining
EXT-007644,SIT-0007,Iron,Medium,2025-11-21,Daytime,EQP-0950,590,Auger Mining
EXT-001183,SIT-0001,Coal,High,2025-02-05,Overnight,EQP-0390,265,Drift and Fill
EXT-015835,SIT-0003,Coal,High,2025-09-10,Overnight,EQP-0962,904,Top Slicing
EXT-018964,SIT-0003,Nickel,High,2025-02-28,Daytime,EQP-0857,94,Longwall
EXT-007471,SIT-0005,Coal,Medium,2025-06-20,Daytime,EQP-0350,800,Top Slicing
EXT-005336,SIT-0003,Coal,Medium,2025-06-01,Overnight,EQP-0365,893,Top Slicing
EXT-007350,SIT-0001,Coal,Medium,2025-09-12,Overnight,EQP-0255,828,Open-pit
EXT-019926,SIT-0005,Coal,Medium,2025-12-14,Daytime,EQP-0189,707,Sublevel Stoping
EXT-013259,SIT-0002,Coal,High,2025-10-17,Overnight,EQP-0551,594,Sublevel Stoping
EXT-010684,SIT-0002,Coal,Medium,2025-12-19,Daytime,EQP-0660,733,Block Caving
EXT-001470,SIT-0007,Coal,High,2025-05-23,Overnight,EQP-0523,345,Drift and Fill
EXT-000958,SIT-0001,Coal,High,2025-10-20,Evening,EQP-0876,27,Open-pit
EXT-018714,SIT-0003,Coal,High,2025-05-06,Daytime,EQP-0159,277,Top Slicing
EXT-017978,SIT-0003,Silver,High,2025-03-02,Evening,EQP-0378,940,Block Caving
EXT-009650,SIT-0002,Coal,High,2025-03-17,Overnight,EQP-0185,582,Auger Mining
EXT-015905,SIT-0002,Coal,Medium,2025-03-26,Evening,EQP-0255,773,Longwall
EXT-006921,SIT-0002,Coal,Medium,2025-03-01,Daytime,EQP-0315,429,Block Caving
EXT-008648,SIT-0003,Copper,Medium,2025-05-25,Daytime,EQP-0494,648,Longwall
EXT-000763,SIT-0003,Iron,High,2025-05-01,Evening,EQP-0492,74,Open-pit
EXT-005136,SIT-0003,Coal,Medium,2025-04-16,Overnight,EQP-0047,207,Borehole Mining
EXT-000884,SIT-0003,Coal,Medium,2025-01-25,Evening,EQP-0599,518,Block Caving
EXT-016288,SIT-0003,Copper,Medium,2025-11-01,Overnight,EQP-0878,802,Auger Mining
EXT-006503,SIT-0002,Coal,Low,2025-04-25,Overnight,EQP-0085,793,Drift and Fill
EXT-002881,SIT-0004,Iron,High,2025-05-10,Daytime,EQP-0095,835,Auger Mining
EXT-006566,SIT-0003,Coal,Medium,2025-01-26,Evening,EQP-0353,60,Room and Pillar
EXT-013761,SIT-0001,Iron,High,2025-08-05,Overnight,EQP-0685,858,Block Caving
EXT-008299,SIT-0003,Coal,High,2025-02-17,Evening,EQP-0403,921,Borehole Mining
EXT-007285,SIT-0002,Coal,High,2025-07-03,Overnight,EQP-0661,944,Room and Pillar
EXT-001043,SIT-0004,Coal,High,2025-06-03,Overnight,EQP-0927,455,Underground
EXT-005270,SIT-0002,Coal,Medium,2025-08-08,Overnight,EQP-0566,756,Open-pit
EXT-018572,SIT-0004,Coal,Medium,2025-07-08,Evening,EQP-0171,328,Drift and Fill
EXT-008521,SIT-0002,Coal,Medium,2025-06-11,Daytime,EQP-0160,883,Open-pit
EXT-014702,SIT-0001,Iron,Medium,2025-07-30,Daytime,EQP-0170,968,Auger Mining
EXT-005749,SIT-0002,Copper,Medium,2025-07-17,Evening,EQP-0303,851,Borehole Mining
EXT-017779,SIT-0003,Iron,High,2025-03-06,Overnight,EQP-0519,677,Drift and Fill
EXT-007266,SIT-0001,Coal,Medium,2025-08-06,Evening,EQP-0577,25,Auger Mining
EXT-008489,SIT-0010,Copper,High,2025-10-13,Overnight,EQP-0907,82,Open-pit
EXT-004828,SIT-0002,Coal,High,2025-12-30,Overnight,EQP-0353,475,Drift and Fill
EXT-012813,SIT-0004,Coal,Low,2025-01-17,Daytime,EQP-0600,937,Longwall
EXT-009810,SIT-0002,Nickel,High,2025-10-31,Daytime,EQP-0156,496,Auger Mining
EXT-003569,SIT-0001,Coal,High,2025-01-26,Evening,EQP-0034,764,Sublevel Stoping
EXT-008368,SIT-0001,Coal,High,2025-11-01,Overnight,EQP-0003,706,Longwall
EXT-017996,SIT-0002,Coal,Low,2025-03-21,Evening,EQP-0251,879,Drift and Fill
EXT-019533,SIT-0005,Iron,Medium,2025-10-13,Daytime,EQP-0441,657,Room and Pillar
EXT-006404,SIT-0002,Coal,Medium,2025-09-24,Evening,EQP-0005,552,Borehole Mining
EXT-014511,SIT-0001,Gold,Medium,2025-11-07,Evening,EQP-0761,147,Longwall
EXT-002468,SIT-0005,Nickel,Medium,2025-11-01,Overnight,EQP-0172,579,Auger Mining
EXT-007873,SIT-0004,Gold,Medium,2025-12-25,Overnight,EQP-0089,680,Sublevel Stoping
EXT-019229,SIT-0001,Coal,High,2025-06-14,Overnight,EQP-0774,420,Block Caving
EXT-006422,SIT-0002,Copper,Medium,2025-12-13,Daytime,EQP-0945,923,Sublevel Stoping
EXT-014470,SIT-0002,Copper,High,2025-01-03,Overnight,EQP-0903,766,Longwall
EXT-001295,SIT-0001,Coal,High,2025-11-11,Overnight,EQP-0191,873,Top Slicing
EXT-000257,SIT-0002,Manganese,Medium,2025-10-08,Evening,EQP-0446,59,Sublevel Stoping
EXT-014633,SIT-0009,Silver,Medium,2025-09-22,Overnight,EQP-0147,999,Borehole Mining
EXT-008078,SIT-0004,Coal,Medium,2025-09-24,Evening,EQP-0763,238,Underground
EXT-019628,SIT-0003,Coal,Medium,2025-10-22,Daytime,EQP-0301,60,Drift and Fill
EXT-006998,SIT-0007,Coal,Medium,2025-08-25,Evening,EQP-0481,951,Borehole Mining
EXT-005816,SIT-0003,Coal,Medium,2025-08-01,Daytime,EQP-0326,659,Top Slicing
EXT-005268,SIT-0010,Nickel,Low,2025-09-10,Evening,EQP-0707,274,Auger Mining
EXT-016976,SIT-0003,Coal,Medium,2025-02-05,Evening,EQP-0989,666,Borehole Mining
EXT-015543,SIT-0001,Coal,Medium,2025-09-28,Overnight,EQP-0552,693,Open-pit
EXT-000036,SIT-0003,Coal,Medium,2025-10-23,Daytime,EQP-0994,343,Room and Pillar
EXT-013891,SIT-0004,Copper,High,2025-09-30,Overnight,EQP-0628,655,Borehole Mining
EXT-018586,SIT-0001,Coal,Low,2025-09-17,Evening,EQP-0904,661,Room and Pillar
EXT-011640,SIT-0007,Silver,High,2025-11-22,Evening,EQP-0137,925,Block Caving
EXT-019033,SIT-0002,Coal,Medium,2025-08-12,Overnight,EQP-0202,729,Underground
EXT-013023,SIT-0002,Coal,High,2025-09-30,Daytime,EQP-0326,727,Auger Mining
EXT-011157,SIT-0003,Coal,Medium,2025-02-15,Evening,EQP-0788,519,Sublevel Stoping
EXT-007664,SIT-0001,Silver,Medium,2025-05-12,Overnight,EQP-0058,363,Room and Pillar
EXT-005536,SIT-0002,Iron,Low,2025-11-08,Evening,EQP-0538,48,Drift and Fill
EXT-017777,SIT-0003,Coal,Medium,2025-08-14,Overnight,EQP-0225,118,Top Slicing
EXT-019838,SIT-0001,Coal,Medium,2025-01-16,Overnight,EQP-0810,861,Longwall
EXT-005867,SIT-0002,Coal,High,2025-06-02,Evening,EQP-0610,324,Top Slicing
EXT-010620,SIT-0002,Coal,Medium,2025-07-15,Daytime,EQP-0437,682,Longwall
EXT-011193,SIT-0003,Copper,Medium,2025-01-11,Evening,EQP-0346,770,Open-pit
EXT-018926,SIT-0008,Iron,Medium,2025-12-08,Evening,EQP-0774,376,Borehole Mining
EXT-008984,SIT-0004,Coal,Medium,2025-01-31,Overnight,EQP-0017,494,Drift and Fill
EXT-016006,SIT-0003,Copper,Low,2025-05-09,Daytime,EQP-0084,426,Top Slicing
EXT-013030,SIT-0002,Coal,Low,2025-05-25,Daytime,EQP-0952,160,Borehole Mining
EXT-015239,SIT-0004,Iron,Medium,2025-01-20,Evening,EQP-0249,427,Drift and Fill
EXT-008572,SIT-0003,Coal,Medium,2025-09-12,Evening,EQP-0371,419,Drift and Fill
EXT-001559,SIT-0002,Gold,Low,2025-03-02,Overnight,EQP-0728,351,Block Caving
EXT-013707,SIT-0008,Coal,Medium,2025-03-19,Overnight,EQP-0886,649,Longwall
EXT-010849,SIT-0003,Coal,Low,2025-07-02,Daytime,EQP-0822,858,Room and Pillar
EXT-014350,SIT-0003,Coal,Low,2025-05-30,Daytime,EQP-0936,707,Room and Pillar
EXT-011017,SIT-0002,Coal,Medium,2025-09-03,Overnight,EQP-0587,480,Top Slicing
EXT-012760,SIT-0003,Nickel,Medium,2025-02-17,Overnight,EQP-0792,805,Sublevel Stoping
EXT-000965,SIT-0010,Coal,High,2025-10-30,Evening,EQP-0522,148,Sublevel Stoping
EXT-009146,SIT-0007,Manganese,Low,2025-05-05,Daytime,EQP-0431,361,Top Slicing
EXT-013687,SIT-0004,Coal,Medium,2025-11-22,Daytime,EQP-0056,430,Room and Pillar
EXT-012305,SIT-0001,Silver,Medium,2025-03-02,Daytime,EQP-0547,749,Block Caving
EXT-006391,SIT-0003,Iron,High,2025-08-30,Overnight,EQP-0172,560,Top Slicing
EXT-012218,SIT-0002,Coal,High,2025-06-02,Overnight,EQP-0372,283,Longwall
EXT-013304,SIT-0004,Coal,High,2025-03-06,Overnight,EQP-0716,137,Borehole Mining
EXT-018975,SIT-0002,Iron,High,2025-03-08,Daytime,EQP-0164,249,Borehole Mining
